# {"t_start": 1680764509.8085835, "env_id": "MsPacmanNoFrameskip-v4"} 
r,l,t273.0,597,3.549664
189.0,483,17829.439998
273.0,627,17861.150208
210.0,523,17887.180502
189.0,357,17905.146897
189.0,472,17929.858416
315.0,657,17966.153254
294.0,714,18006.347
378.0,761,18047.46798
168.0,368,18065.99421
378.0,771,18107.204973
294.0,684,18143.430064
189.0,512,18170.000639
399.0,714,18214.395734
252.0,575,18249.58104
273.0,667,18290.758581
357.0,645,18333.043856
357.0,741,18368.936568
315.0,636,18406.186056
294.0,394,18424.353254
189.0,518,18453.110325
168.0,364,18473.713423
252.0,640,18509.172009
189.0,522,18533.31257
105.0,380,18552.109588
84.0,545,18580.240184
189.0,559,18608.888194
147.0,382,18628.721092
231.0,469,18653.507602
273.0,478,18678.620491
231.0,502,18705.460985
294.0,618,18738.333534
168.0,509,18766.538246
168.0,539,18797.233303
399.0,639,18828.28693
231.0,613,18860.532226
294.0,513,18892.807525
378.0,605,18930.53853
357.0,691,18974.034827
210.0,625,19014.47766
189.0,492,19042.059906
294.0,646,19076.594594
336.0,637,19105.885918
126.0,333,19123.053781
294.0,634,19166.716237
294.0,624,19205.453843
210.0,622,19239.413708
231.0,579,19272.855458
189.0,410,19293.642139
189.0,511,19320.06218
189.0,511,19347.715461
294.0,608,19379.946748
126.0,361,19398.573639
336.0,608,19434.219834
294.0,592,19467.179304
189.0,572,19501.093967
315.0,696,19545.162756
336.0,674,19588.334112
315.0,674,19632.048
63.0,543,19664.072458
231.0,489,19691.754083
273.0,666,19730.855705
252.0,505,19754.127618
210.0,544,19783.704264
252.0,532,19814.173871
336.0,667,19850.479369
189.0,506,19878.207461
315.0,602,19912.093899
294.0,573,19939.859492
231.0,560,19972.046099
252.0,710,20013.919468
273.0,619,20049.505721
357.0,735,20089.810038
189.0,427,20110.532753
399.0,715,20151.211755
189.0,496,20176.091309
210.0,635,20217.914167
273.0,698,20259.303996
315.0,481,20288.274831
273.0,667,20321.545108
336.0,739,20359.009942
210.0,602,20393.489847
231.0,514,20419.826972
378.0,615,20455.621319
210.0,568,20487.860665
126.0,337,20506.223276
336.0,657,20539.522935
189.0,414,20559.705376
315.0,628,20590.538735
189.0,479,20618.438084
231.0,592,20651.652296
336.0,777,20693.962245
315.0,704,20730.377536
315.0,678,20771.632698
105.0,372,20793.948548
273.0,526,20819.65959
189.0,625,20857.909809
105.0,283,20875.617922
189.0,604,20913.262063
189.0,362,20933.630112
168.0,654,20975.901029
273.0,668,21015.351416
210.0,500,21043.593124
189.0,610,21074.609159
168.0,232,21085.003893
420.0,800,21126.740775
336.0,620,21163.51932
315.0,708,21204.795227
294.0,683,21242.162984
399.0,693,21279.732846
210.0,563,21306.812382
378.0,675,21343.163004
252.0,570,21374.523136
231.0,556,21402.450497
189.0,465,21427.261531
294.0,547,21458.478298
273.0,512,21484.414846
315.0,571,21519.005166
231.0,686,21565.109632
147.0,475,21596.952602
189.0,371,21622.256101
210.0,646,21660.275298
189.0,534,21688.35298
210.0,664,21729.697556
420.0,635,21765.490899
357.0,749,21805.85717
357.0,726,21842.363949
210.0,416,21866.777935
168.0,398,21890.450233
252.0,684,21927.51624
189.0,457,21952.827646
252.0,523,21982.393135
189.0,392,22004.84185
126.0,341,22021.39432
168.0,579,22051.831834
189.0,504,22077.783375
315.0,683,22114.484634
252.0,666,22158.826458
231.0,478,22187.327306
189.0,687,22228.754987
147.0,498,22254.09302
336.0,689,22293.499348
189.0,521,22320.252744
231.0,640,22354.497178
294.0,676,22392.66806
105.0,321,22413.272783
357.0,678,22455.635906
168.0,507,22482.881832
378.0,625,22515.394686
357.0,604,22545.228841
252.0,513,22571.752268
315.0,685,22609.977623
210.0,718,22646.255516
252.0,476,22671.671583
273.0,529,22702.420416
420.0,748,22750.522825
252.0,571,22780.233706
231.0,676,22815.513788
252.0,698,22857.295551
210.0,629,22899.090223
273.0,616,22938.168621
357.0,635,22972.868549
231.0,681,23010.402258
189.0,486,23036.728744
273.0,701,23077.301248
252.0,492,23106.19965
273.0,573,23133.987565
231.0,650,23168.441948
231.0,495,23194.266552
336.0,619,23231.054272
252.0,674,23269.41674
252.0,511,23300.833174
231.0,688,23338.903628
168.0,443,23363.519099
336.0,634,23395.208977
189.0,435,23414.918688
231.0,640,23448.751999
252.0,542,23480.52071
273.0,628,23520.393495
315.0,725,23563.356518
315.0,659,23604.911227
336.0,652,23639.05501
399.0,831,23685.227206
189.0,564,23719.561947
231.0,609,23751.103817
378.0,806,23796.273735
189.0,440,23820.45155
378.0,577,23852.843143
357.0,732,23889.483192
315.0,661,23926.867687
273.0,521,23958.477158
357.0,630,23995.651455
336.0,633,24036.716373
294.0,602,24069.233453
210.0,642,24111.313576
315.0,701,24157.591718
147.0,362,24179.980327
189.0,496,24212.668745
231.0,499,24243.51809
357.0,571,24274.205141
252.0,544,24307.004016
315.0,728,24350.063645
336.0,787,24400.492465
273.0,651,24441.854076
252.0,700,24484.608425
357.0,654,24527.213052
336.0,543,24563.650043
168.0,602,24598.767276
378.0,638,24638.719243
189.0,594,24672.465763
168.0,542,24706.782909
252.0,668,24744.182201
357.0,719,24787.794288
399.0,701,24834.215011
294.0,607,24871.081246
399.0,805,24923.919875
336.0,621,24960.719437
189.0,514,24991.723625
126.0,372,25016.431457
294.0,633,25054.816475
189.0,381,25074.663985
357.0,578,25108.711053
189.0,357,25129.94124
399.0,820,25176.497243
189.0,413,25200.485679
252.0,733,25247.093688
399.0,626,25286.330228
252.0,482,25314.960637
378.0,648,25356.239323
294.0,549,25389.690112
399.0,726,25432.336133
189.0,554,25464.893985
336.0,676,25502.227167
189.0,411,25523.172343
336.0,730,25568.845669
126.0,484,25598.366271
252.0,601,25633.728246
273.0,700,25674.209425
231.0,598,25709.748646
273.0,590,25748.714814
189.0,442,25773.151299
231.0,606,25809.351892
189.0,596,25845.546047
210.0,556,25874.133317
189.0,639,25913.964353
189.0,525,25945.428982
189.0,443,25970.661331
294.0,717,26013.494493
357.0,652,26052.629545
210.0,608,26090.611239
252.0,622,26130.523001
315.0,639,26169.653621
315.0,605,26206.524458
189.0,472,26232.188603
336.0,686,26273.38923
378.0,698,26312.670828
294.0,729,26357.688305
252.0,533,26390.012609
252.0,537,26422.152971
294.0,674,26462.993794
189.0,702,26502.31997
399.0,665,26541.732161
273.0,745,26586.39565
189.0,567,26620.104773
210.0,609,26655.70308
315.0,657,26694.151012
273.0,591,26731.610199
252.0,646,26768.844654
273.0,496,26801.585829
210.0,590,26839.685601
315.0,673,26880.966458
294.0,564,26913.199803
168.0,362,26933.298766
315.0,591,26971.00106
336.0,611,27006.727903
168.0,536,27040.633029
189.0,453,27069.729127
210.0,710,27109.993068
273.0,643,27144.422211
189.0,320,27163.200145
231.0,548,27196.962227
189.0,410,27222.981492
273.0,539,27257.14528
252.0,496,27286.922952
336.0,699,27330.270238
210.0,597,27368.203315
210.0,691,27408.36274
252.0,530,27438.206731
231.0,511,27467.887376
252.0,578,27506.54368
294.0,644,27544.212016
315.0,650,27578.186306
252.0,571,27611.436093
189.0,505,27639.613038
189.0,428,27661.699868
168.0,347,27681.34544
168.0,478,27705.645768
336.0,674,27746.500005
168.0,596,27782.71933
357.0,699,27818.174446
273.0,605,27848.507028
273.0,509,27871.299507
168.0,455,27894.231522
315.0,650,27932.7314
231.0,480,27956.550399
378.0,776,27996.561721
210.0,514,28021.572334
189.0,604,28054.189734
462.0,806,28092.462632
399.0,686,28125.676573
315.0,718,28161.688533
189.0,509,28187.666501
252.0,623,28217.994547
273.0,483,28242.858664
378.0,681,28281.198296
294.0,603,28312.28944
189.0,688,28349.385887
252.0,576,28381.992376
378.0,669,28417.418329
29,24833.795448
200.0,465,24862.701793
280.0,522,24896.416207
250.0,534,24931.228451
390.0,542,24963.561795
170.0,492,24993.939499
230.0,472,25026.522091
120.0,373,25049.509378
230.0,482,25074.715137
120.0,424,25100.898399
290.0,402,25124.533165
160.0,388,25144.548656
290.0,446,25171.974054
180.0,440,25198.729591
180.0,524,25231.862811
230.0,445,25261.980648
300.0,597,25295.452339
240.0,472,25327.337891
160.0,432,25355.34919
100.0,328,25374.687932
330.0,478,25402.123903
270.0,517,25434.624329
220.0,508,25465.44127
140.0,411,25487.744299
340.0,587,25519.500636
80.0,285,25536.915219
190.0,389,25561.805991
240.0,464,25592.024132
350.0,710,25633.538369
160.0,473,25659.84726
220.0,499,25689.084135
250.0,487,25721.487761
280.0,519,25756.537132
320.0,508,25783.512047
260.0,488,25814.78726
220.0,479,25843.659586
260.0,434,25866.635852
340.0,597,25902.395929
660.0,709,25946.71162
290.0,496,25975.638927
230.0,592,26011.645525
290.0,506,26044.188792
160.0,359,26064.640937
160.0,452,26093.08321
440.0,633,26134.506463
130.0,438,26162.117635
250.0,514,26192.898584
190.0,452,26220.764343
350.0,472,26247.20989
300.0,458,26274.629446
280.0,536,26306.347523
250.0,475,26333.908738
520.0,609,26373.772303
250.0,494,26403.45352
390.0,531,26435.145089
120.0,314,26453.38712
280.0,568,26487.724399
130.0,497,26515.447751
150.0,397,26539.897183
160.0,364,26560.705114
240.0,503,26592.875722
310.0,615,26629.746169
320.0,496,26658.636613
280.0,480,26686.135751
200.0,485,26717.893902
300.0,472,26747.433084
170.0,449,26773.646456
210.0,508,26807.822229
110.0,308,26826.888919
200.0,527,26861.320807
240.0,431,26888.101612
430.0,652,26924.469902
270.0,621,26963.724343
170.0,436,26988.522282
260.0,470,27019.149464
210.0,492,27050.546391
290.0,539,27084.950212
180.0,396,27106.591466
320.0,691,27144.482515
230.0,506,27176.924383
150.0,390,27200.232698
360.0,841,27254.566784
280.0,454,27283.462447
310.0,646,27323.666578
250.0,506,27355.173087
190.0,530,27388.560259
210.0,414,27411.810644
250.0,517,27442.362502
260.0,492,27471.331389
260.0,526,27506.787621
150.0,390,27528.441796
180.0,448,27555.124609
200.0,503,27582.569955
80.0,392,27604.873602
200.0,433,27630.593608
230.0,487,27656.986526
250.0,558,27686.938754
230.0,468,27712.923071
260.0,499,27744.178888
130.0,421,27768.565125
240.0,517,27800.234887
330.0,544,27825.917697
200.0,436,27848.316645
120.0,374,27865.368359
160.0,512,27890.540075
160.0,398,27913.827933
460.0,830,27958.999271
260.0,479,27982.989406
210.0,539,28011.869314
170.0,462,28034.61201
190.0,450,28059.997399
160.0,442,28081.463644
140.0,471,28102.861419
200.0,508,28128.49024
120.0,434,28151.628539
760.0,688,28186.304125
220.0,456,28207.489803
240.0,548,28237.534135
290.0,515,28265.941073
220.0,446,28290.484971
220.0,494,28315.911751
180.0,467,28341.032562
260.0,473,28367.867497
230.0,472,28393.882735
230.0,509,28421.693166
